RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 324 - 324 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 16:01:39.000001,1990-01-01 02:00:00,1990-01-01 06:01:39,221.47736129,356.43397539,242.31235151,,,,,324,1,1216,Bundaberg,152.3444,-24.87052,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 311 - 311 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 20:12:16,1990-01-01 02:00:00,1990-01-01 10:12:16,457.21671904,735.82045512,492.3119047,,,,,311,1,1203,Taylors Creek,149.1545,-24.25325,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 250 - 250 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 22:37:27,1990-01-01 02:00:00,1990-01-01 12:37:27,606.3277157,975.79182287,638.61922903,,,,,250,1,1142,Nindaroo,149.1636,-21.05945,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 126 - 126 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 16:25:08.000001,1990-01-01 02:00:00,1990-01-01 06:25:08,243.46989603,391.82760001,266.1266889,,,,,126,1,1240,Eidsvold,151.1221,-25.37064,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 1 - 1 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:43:21,1990-01-01 02:00:00,1990-01-01 02:43:21,26.7681282,43.07921267,43.2662607,,,,,1,1,1334,Dayboro,152.8215,-27.19792,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 18 - 18 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:22:34,1990-01-01 02:00:00,1990-01-01 03:22:34.000001,76.30390526,122.79947771,82.60965431,,,,,18,1,1351,Murphys Creek,152.0567,-27.46123,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 312 - 312 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 17:02:22,1990-01-01 02:00:00,1990-01-01 07:02:22.000001,284.4546069,457.78623046,304.15096383,,,,,312,1,1204,Miriam Vale,151.5583,-24.328,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 258 - 258 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 22:19:23,1990-01-01 02:00:00,1990-01-01 12:19:23.000001,592.92864292,954.22806237,620.27838537,,,,,258,1,1150,Bakers Creek,149.1521,-21.20776,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 214 - 214 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:51:33,1990-01-01 02:00:00,1990-01-01 02:51:33.000001,36.41603152,58.60603905,51.31317156,,,,,214,1,1328,Sandstone Point,153.1273,-27.08295,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 5 - 5 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:54:07,1990-01-01 02:00:00,1990-01-01 03:54:07.000001,104.48251919,168.14865166,114.12257446,,,,,5,1,1338,Goombungee,151.8502,-27.30485,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 415 - 415 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 04:10:11,1990-01-01 02:00:00,1990-01-01 18:10:11,938.45871279,1510.30591929,971.16705226,,,,,415,1,1085,Cardwell,146.0227,-18.26396,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 345 - 345 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 18:11:28,1990-01-01 02:00:00,1990-01-02 08:11:28,1660.63845199,2672.54387396,1814.248569,,,,,345,1,1015,New Mapoon,142.3863,-10.87403,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 168 - 168 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:25:04,1990-01-01 02:00:00,1990-01-01 03:25:04,75.44380454,121.41527701,84.58813641,,,,,168,1,1282,Cooroy,152.9089,-26.41875,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 160 - 160 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:38:53,1990-01-01 02:00:00,1990-01-01 03:38:53,86.04856002,138.48201074,98.34894599,,,,,160,1,1274,Cooran,152.8222,-26.33805,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 100 - 100 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 14:34:32,1990-01-01 02:00:00,1990-01-01 04:34:32,136.97534745,220.44089445,154.42883298,,,,,100,1,1433,Stanthorpe,151.9327,-28.65779,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 3 - 3 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:54:29,1990-01-01 02:00:00,1990-01-01 03:54:29,99.39959936,159.96846877,114.46924894,,,,,3,1,1336,Crows Nest,152.0506,-27.26153,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 435 - 435 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 02:49:32.000001,1990-01-01 02:00:00,1990-01-01 16:49:32,859.24716742,1382.82703905,891.0993841,,,,,435,1,1105,Bluewater Park,146.5138,-19.20308,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 281 - 281 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 19:23:38,1990-01-01 02:00:00,1990-01-01 09:23:38,416.72192275,670.65026735,444.58820025,,,,,281,1,1173,Kinka Beach,150.7876,-23.2243,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 120 - 120 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 15:24:40,1990-01-01 02:00:00,1990-01-01 05:24:40,178.31927121,286.97762316,204.720523,,,,,120,1,1234,Hervey Bay,152.8722,-25.28535,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 117 - 117 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 15:24:50,1990-01-01 02:00:00,1990-01-01 05:24:50.000001,189.20947042,304.50373497,204.88371505,,,,,117,1,1231,Childers,152.2765,-25.23536,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 108 - 108 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:02:49,1990-01-01 02:00:00,1990-01-01 02:02:49,0.9289382,1.49498412,2.79477088,,,,,108,1,1441,RBWH,153.0285,-27.447,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 7 - 7 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:28:52,1990-01-01 02:00:00,1990-01-01 02:28:52.000001,15.17902117,24.42831551,28.75651044,,,,,7,1,1340,Samford Valley - Highvale,152.8394,-27.36508,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 409 - 409 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 04:40:55,1990-01-01 02:00:00,1990-01-01 18:40:55,965.58801655,1553.96638883,1000.29906478,,,,,409,1,1079,Tully,145.9217,-17.93491,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 102 - 102 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 06:41:04,1990-01-01 02:00:00,1990-01-01 20:41:04,1066.19756738,1715.88208964,1119.90170184,,,,,102,1,1435,Smithfield,145.690172,-16.83142,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 85 - 85 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:05:05,1990-01-01 02:00:00,1990-01-01 03:05:05.000001,53.66866145,86.37151103,65.19075578,,,,,85,1,1418,Canungra,153.1598,-28.01415,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 6 - 6 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:41:39,1990-01-01 02:00:00,1990-01-01 02:41:39,22.94682153,36.92940341,41.53240118,,,,,6,1,1339,Mount Glorious,152.7701,-27.33397,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 63 - 63 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:43:44,1990-01-01 02:00:00,1990-01-01 02:43:44,37.60640773,60.52176769,43.75226468,,,,,63,1,1396,Peak Crossing,152.7294,-27.78404,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 440 - 440 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 02:12:46,1990-01-01 02:00:00,1990-01-01 16:12:46,825.5902419,1328.66135958,854.4195941,,,,,440,1,1110,Nome,146.9099,-19.37372,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 247 - 247 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 22:55:58,1990-01-01 02:00:00,1990-01-01 12:55:58,629.36740719,1012.8706863,657.63352343,,,,,247,1,1139,Calen,148.7716,-20.89849,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 145 - 145 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 14:28:07,1990-01-01 02:00:00,1990-01-01 04:28:07,132.24091787,212.82155336,147.37884351,,,,,145,1,1259,Cooloola Village,152.982,-25.97598,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 128 - 128 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 14:54:26,1990-01-01 02:00:00,1990-01-01 04:54:26,158.33083109,254.80928264,173.85933393,,,,,128,1,1242,Aldershot,152.6613,-25.46311,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 32 - 32 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:12:39,1990-01-01 02:00:00,1990-01-01 03:12:39,67.3375356,108.36947562,72.68807274,,,,,32,1,1365,Helidon,152.1254,-27.54838,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 49 - 49 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:46:58,1990-01-01 02:00:00,1990-01-01 02:46:58,39.31909456,63.27807546,46.97844379,,,,,49,1,1382,Rosewood,152.5889,-27.63446,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 16 - 16 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:46:07,1990-01-01 02:00:00,1990-01-01 02:46:07,39.35623565,63.33784838,46.1504466,,,,,16,1,1349,Fernvale,152.6594,-27.45012,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 403 - 403 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 04:56:56,1990-01-01 02:00:00,1990-01-01 18:56:56,980.11399882,1577.34373801,1015.01406472,,,,,403,1,1073,Silkwood,146.0203,-17.74863,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 319 - 319 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 16:08:55,1990-01-01 02:00:00,1990-01-01 06:08:55,228.46331591,367.67680203,249.66193759,,,,,319,1,1211,Bargara,152.4607,-24.81453,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 267 - 267 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 22:23:12,1990-01-01 02:00:00,1990-01-01 12:23:12,591.46838696,951.8780035,623.97762604,,,,,267,1,1159,Nebo,148.6917,-21.69028,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 229 - 229 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 00:19:57,1990-01-01 02:00:00,1990-01-01 14:19:57.000001,716.13350202,1152.50745969,742.77677797,,,,,229,1,1121,Merinda,148.1648,-20.01751,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 98 - 98 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 15:28:21,1990-01-01 02:00:00,1990-01-01 05:28:21,191.77023796,308.62489909,208.15064648,,,,,98,1,1431,Yelarbon,150.7524,-28.57416,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 76 - 76 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:58:31,1990-01-01 02:00:00,1990-01-01 02:58:31,47.05732963,75.73158257,58.55282747,,,,,76,1,1409,Gleneagle,152.9918,-27.94234,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 10 - 10 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:01:03,1990-01-01 02:00:00,1990-01-01 03:01:03.000001,52.3312898,84.21921569,61.07520812,,,,,10,1,1343,Coominya,152.5023,-27.3916,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 407 - 407 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 05:02:43,1990-01-01 02:00:00,1990-01-01 19:02:43,981.47782818,1579.53861299,1020.30350849,,,,,407,1,1077,Mission Beach,146.107,-17.86879,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 392 - 392 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 05:22:12,1990-01-01 02:00:00,1990-01-01 19:22:12,998.63013606,1607.14263198,1038.11241904,,,,,392,1,1062,Coconuts,146.0431,-17.50908,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 2 - 2 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:11:58,1990-01-01 02:00:00,1990-01-01 03:11:58,63.6713347,102.4692854,72.00818661,,,,,2,1,1335,Esk,152.4179,-27.23674,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 289 - 289 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 22:08:52.000001,1990-01-01 02:00:00,1990-01-01 12:08:52,583.34439649,938.80368203,609.38648914,,,,,289,1,1181,Sapphire,147.7193,-23.46006,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 276 - 276 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 21:58:23,1990-01-01 02:00:00,1990-01-01 11:58:23,573.07632349,922.27878732,598.91620604,,,,,276,1,1168,Tieri,148.3497,-23.03219,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 227 - 227 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 09:10:20,1990-01-01 02:00:00,1990-01-01 23:10:20,1252.19056084,2015.20939637,1274.7569762,,,,,227,1,1119,Camooweal,138.119,-19.92248,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 188 - 188 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 14:21:27,1990-01-01 02:00:00,1990-01-01 04:21:27,113.73735962,183.04290336,140.7084331,,,,,188,1,1302,Nanango,151.9992,-26.6713,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 54 - 54 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:48:17,1990-01-01 02:00:00,1990-01-01 03:48:17,101.47498483,163.3084846,108.27235977,,,,,54,1,1387,Southbrook,151.7128,-27.67579,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 304 - 304 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 17:42:59,1990-01-01 02:00:00,1990-01-01 07:42:59,321.90773721,518.06132155,345.0500372,,,,,304,1,1196,Calliope,151.213,-23.99655,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 180 - 180 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 16:41:12,1990-01-01 02:00:00,1990-01-01 06:41:12,260.63971552,419.45980126,281.32635347,,,,,180,1,1294,Yuleba,149.381,-26.61304,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 9 - 9 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:38:59,1990-01-01 02:00:00,1990-01-01 02:38:59,19.82784979,31.90989492,38.92461347,,,,,9,1,1342,Mount Nebo,152.7795,-27.39084,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 41 - 41 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 12:54:24,1990-01-01 02:00:00,1990-01-01 02:54:24,48.89088156,78.68240426,54.4221105,,,,,41,1,1374,Plainland,152.4165,-27.57656,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 380 - 380 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-02 06:38:36,1990-01-01 02:00:00,1990-01-01 20:38:36,1066.96879838,1717.1232681,1117.30439347,,,,,380,1,1050,Tolga - West,145.4506,-17.204,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 328 - 328 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 16:07:40,1990-01-01 02:00:00,1990-01-01 06:07:40,228.64719374,367.9727253,248.35228745,,,,,328,1,1220,Elliott Heads,152.4888,-24.9178,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 182 - 182 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 13:24:41,1990-01-01 02:00:00,1990-01-01 03:24:41,67.91052328,109.29161177,84.15356574,,,,,182,1,1296,Mapleton,152.8651,-26.62074,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
Route 148 - 148 - Geriatric Assessment Rehabilitation Unit,1990-01-01 12:00:00,1990-01-01 16:32:30,1990-01-01 02:00:00,1990-01-01 06:32:30,252.72234415,406.71800167,272.75279048,,,,,148,1,1262,Wandoan,149.9628,-26.12088,Geriatric Assessment Rehabilitation Unit,"33 Cartwright St, Windsor,  QLD, 4030, AUS"
